2015-06-01,13,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1,0,0,1,0,1,5,2,4,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,2,0,3,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,8,0,0,0,0,0,4,0,0,1,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,1,10,0,0,5,1,2,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,8,1,1,1,4,0,0,0,1,0,0,0,0,1,2,0,0,1,0,7,0,0,1,0,0,3,2,0,0,1,0,0,1,1,0,0
2015-06-01,14,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,1,0,0,1,0,0,4,3,0,0,0,0,1,0,2,0,0,0,0,4,1,0,0,1,0,0,5,0,1,0,0,0,1,4,1,0,1,4,3,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,1,3,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,7,0,0,2,4,1,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,3,1,2,0,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0
2015-06-01,15,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,2,0,0,3,0,2,2,3,1,0,0,2,0,0,1,0,1,0,0,0,0,3,0,0,5,3,1,3,0,1,0,1,1,3,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,10,2,0,2,0,1,1,0,4,0,0,0,0,2,0,3,0,0,7,0,0,0,0,0,5,6,0,1,0,3,2,1,0,0,0
2015-06-01,16,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,3,1,0,1,0,3,0,0,0,0,0,5,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,4,4,0,0,1,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,4,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,0,2,0,0,1,0,0,0,4,1,3,4,1,1,0,3,0,0,2,0,0,0,0,0,0,4,0,0,4,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,1,0,1,3,5,0,1,0,0,3,3,2,3,0,1,0,1,3,0,1,1,0,8,0,0,0,0,0,5,5,0,0,0,0,2,0,1,0,0
2015-06-01,17,0,0,0,2,0,0,4,0,1,0,0,0,3,1,0,0,4,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,4,6,0,0,0,3,3,0,0,1,0,0,7,1,3,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,4,0,1,0,1,0,2,2,0,0,0,10,2,0,1,1,0,1,0,2,0,0,2,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,3,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,14,0,0,0,0,2,1,0,3,1,4,1,1,1,1,0,2,0,0,3,0,0,0,0,0,0,10,0,0,2,3,1,3,0,2,1,1,0,4,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,2,0,3,1,1,1,4,1,0,1,5,0,1,1,2,5,0,0,0,0,4,0,2,0,0,11,1,0,0,0,0,4,5,0,1,0,3,1,2,3,0,0
2015-06-01,18,0,0,0,4,0,0,5,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,4,0,0,5,2,0,0,0,8,1,0,0,1,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,6,0,3,0,0,0,2,1,2,0,0,7,6,0,1,0,0,0,0,1,0,2,3,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,6,0,0,1,1,4,0,0,1,8,7,3,3,3,1,0,2,0,0,2,0,0,0,1,0,3,3,1,1,3,3,3,3,0,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,2,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,3,4,0,3,0,0,4,4,9,1,2,3,1,2,4,4,2,0,0,0,2,2,0,5,0,1,2,1,0,0,0,0,5,1,1,0,0,1,4,2,4,0,0
2015-06-01,19,0,0,0,2,0,0,6,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0,5,3,0,0,2,4,2,0,0,0,0,0,7,3,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,8,1,2,1,0,0,3,1,0,0,0,5,3,2,0,0,0,2,0,2,0,4,6,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,2,4,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,1,0,0,6,0,0,6,6,7,2,2,2,1,0,7,0,0,2,1,0,0,0,0,0,2,0,0,1,2,2,4,1,0,1,0,0,6,1,0,1,1,0,0,1,0,1,1,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,2,0,1,1,2,3,8,0,1,3,0,3,3,5,4,0,1,0,2,1,0,4,0,0,4,0,0,0,0,0,5,1,2,2,0,2,1,1,7,0,0
2015-06-01,20,0,0,1,4,0,0,6,0,0,0,0,0,7,3,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1,5,4,0,1,1,5,4,0,0,1,0,1,2,1,5,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,5,1,2,1,0,0,1,1,0,0,0,10,3,0,1,0,0,1,0,3,1,1,9,0,1,0,1,3,0,3,0,0,2,0,0,0,0,0,0,6,0,0,0,0,4,3,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,0,0,3,1,2,1,2,5,6,5,3,0,0,5,0,0,3,0,0,0,0,0,0,4,0,1,2,1,4,1,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,4,8,5,3,6,8,0,9,3,4,2,0,0,0,1,5,0,2,0,0,4,0,0,0,0,0,7,1,0,0,0,1,0,2,4,0,0
2015-06-01,21,0,0,1,2,0,0,4,0,0,0,0,0,4,0,0,0,5,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,3,0,1,2,4,0,0,1,2,3,0,0,1,0,0,6,0,6,1,2,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,8,0,0,0,1,0,1,3,0,1,0,11,4,0,3,0,0,1,1,5,0,0,12,0,1,0,0,4,0,2,1,0,1,1,0,0,0,0,0,5,0,0,0,0,5,5,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,4,1,1,3,0,5,1,0,2,5,3,9,3,3,1,0,9,1,0,2,1,0,0,0,0,0,2,0,0,2,3,4,1,0,1,0,0,0,6,2,0,0,0,0,0,1,0,4,0,11,0,0,0,0,1,0,2,2,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,1,0,0,0,5,5,2,2,0,2,6,0,13,8,6,4,0,7,4,10,8,0,1,0,2,2,0,4,0,0,12,0,0,1,0,0,10,3,4,0,0,0,0,3,5,0,0
2015-06-01,22,0,0,0,6,0,0,7,0,0,1,0,0,2,0,0,1,5,0,0,0,0,3,0,1,5,0,0,2,0,0,0,0,2,0,1,2,4,0,0,3,4,1,2,0,1,0,0,11,4,3,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,9,0,2,0,1,0,4,3,0,0,1,11,4,0,0,1,0,0,0,5,0,3,5,0,3,0,0,3,0,2,0,0,0,0,1,0,0,0,1,6,0,0,0,0,4,4,3,0,0,0,0,0,0,1,0,0,1,2,0,2,0,3,2,1,17,1,1,0,1,4,0,0,3,7,5,8,2,3,3,0,3,0,0,3,0,1,0,0,0,0,7,1,0,2,6,4,7,1,2,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,3,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,1,0,0,0,1,0,0,4,3,2,1,1,3,7,5,11,3,3,6,0,7,3,4,4,0,0,0,2,3,0,3,0,0,11,1,0,0,0,0,2,6,0,1,0,0,2,4,8,0,0
2015-06-01,23,0,0,0,4,0,0,7,0,0,2,0,0,4,0,0,0,1,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,4,0,0,2,4,0,3,3,0,5,0,0,1,0,0,9,3,6,1,0,0,0,0,2,0,0,0,0,7,1,0,0,1,2,1,5,1,2,0,0,0,2,1,1,1,0,17,4,0,2,1,0,0,0,5,0,0,12,2,1,0,0,2,0,3,0,0,1,0,1,0,0,0,0,4,0,0,0,0,7,9,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,20,2,0,0,0,7,0,0,5,11,8,3,2,5,4,0,2,1,0,2,0,0,0,0,0,1,8,0,0,2,2,9,5,2,1,0,1,0,7,0,0,1,0,0,1,1,0,1,1,9,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,0,0,0,3,0,4,0,0,0,0,2,0,0,0,1,0,0,2,6,2,3,0,3,8,0,5,5,3,10,0,5,6,6,10,0,0,0,1,3,0,4,1,0,11,1,0,1,0,0,7,3,0,1,0,3,1,3,11,0,1
2015-06-01,24,0,0,0,2,0,0,8,0,0,1,0,0,4,3,0,2,4,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,4,0,0,3,6,1,0,2,3,4,0,0,1,0,0,7,1,4,0,2,0,0,1,4,0,0,0,0,5,1,0,0,4,0,0,15,0,1,0,0,0,2,4,0,0,0,3,4,0,0,1,0,0,0,5,0,3,8,0,1,0,0,2,0,3,0,0,2,0,0,0,0,0,1,10,0,0,0,0,5,7,4,0,4,0,1,0,0,1,0,1,1,2,0,0,0,3,0,0,20,1,3,3,0,8,2,1,3,9,5,4,5,3,2,0,9,0,0,4,1,0,0,1,0,1,8,0,2,0,3,7,5,1,4,1,0,0,6,0,0,1,0,0,0,1,0,1,0,8,0,1,0,2,3,0,4,3,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,2,7,3,2,0,3,12,4,3,5,8,3,0,5,4,11,5,0,0,1,3,6,0,5,0,0,11,0,0,0,0,0,6,5,1,1,0,2,0,7,6,0,0
